
name,address,nature,nightlife,drink,music,dance,history,sports,art,museum,walk,restaurant,movie,Latitude,Longitude
Esmond Robinson Framing and Gallery,"250-252 King Street, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.493,-0.25
Espace Prive,"1 Courtnell Street, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.51,-0.23
Essex Yeoman (Original Pub Company),70 Station Rd.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.47137325,-0.2465911572277843
Euston Square Gardens,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.53,-0.13
Eventim Apollo,45 Queen Caroline St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.49074655,-0.2244517312316702
Everyman Baker St,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
Everyman Belsize Park,203 Haverstock Hill,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.5508149,-0.1657783
Everyman Maida Vale,"215 Sutherland Avenue, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.529,-0.19
Everyman Screen on the Green,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
Faces Nightclub,,,,,,,,,,,,,,,
Fairfield Halls,Park Lane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.50527346103316,-0.1505342859693881
Fairland Park,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.52,-0.12
Fairlop Waters Country Park,"Ilford, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.652,-0.083
Fassnidge Park,"Uxbridge, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.546,-0.479
Fenton House,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,
Ferry Boat Inn,Ferry Lane,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.586597486346506,-0.0524137960451692
Fielders Sports Ground,United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,51.50002095,-0.1924420356621229
Figge's Marsh,United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,51.50002095,-0.1924420356621229
Finchley Lido Leisure Centre,"London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.609,-0.1845
Finsbury Park,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,
Finsbury Square Garden,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.52,-0.098
Fire,"Arch 39 - 43, Parry Street, London, United Kingdom",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.484,-0.12
Firepower: The Royal Artillery Museum,"Royal Arsenal, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,51.5,-0.05
Fishponds Open Space,United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.50002095,-0.1924420356621229
Fit in Fitness,"12C Heyworth Road, London, Hackney, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.652,-0.083
Fitness First Harrow,"Unit 35, St George's Centre, St. Anns Rd, Harrow, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.58,-0.338
Fitness First Tower Hill,"1 America Square, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.509,-0.08
Fitzroy Square Garden,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.523,-0.141
Flanagans of Battersea,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.5074456,-0.1277653
Flanders Road Playing Fields,"London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.5,-0.1
Flask Tavern,77 Highgate West Hill,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.57040574348179,-0.1506497932679398
Florist Arms,255 Globe Rd.,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5285645,-0.0514295576795596
Flowers,"82 Kingsland Road, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.652,-0.083
Foots Cray Meadow,United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.50002095,-0.1924420356621229
Foots Cray Meadows,United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.50002095,-0.1924420356621229
Forest Hill Pools,"Dartmouth Road, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.437,-0.054
Forestdale Forum,Bardolph Avenue,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.3468026,-0.0392979
Forster Memorial Park,"Bromley, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.4,0.04
Fortune Green,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.55,-0.2
Forty Hall Country Park,"Enfield, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.652,-0.083
Founder's Arms,52 Hopton St,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,51.50851375,-0.1016003300487152
Foundling Museum,"40 Brunswick Square, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,51.525,-0.122
Fountain Studios,128 Wembley Park Dr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.56133961767517,-0.2875247057004507
Four Corners,"121 Roman Road, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.54,-0.05
Fox & Firkin,316 High St.,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.3866351,0.1134985958006661
Fox On The Hill (Wetherspoon),149 Denmark Hill,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.465093,-0.0895692979292909
Foxham Gardens,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.49,-0.1
Frank Banfield Park,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.51,-0.15
Frank's Park,United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.50002095,-0.1924420356621229
Freud Museum,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,
Friary Park,"London, United Kingdom",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.62,-0.1
Friendly Gardens,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.467,-0.026
Friends House Garden,"173-177 Euston Road, London, United Kingdom",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,51.528,-0.133
Frithwood Park,United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.50002095,-0.1924420356621229
Frivoli,"7A Devonshire Road, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.493,-0.267
Frivoli,"7A Devonshire Road, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.493,-0.267
Fulham Football Club Training Ground,"London, Motspur Park, New Malden, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.45,-0.22
Funky Brownz,63-65 The Hyde,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.5840727,-0.2419456
Furnivall Gardens,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
Furzedown Recreation Ground,"London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.45,-0.13
Fusilier Pub,"Brent, Greater London HA0 2",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.548,-0.281
G14,"111 Power Road, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.491,-0.273
G14,"111 Power Road, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.493,-0.273
GIGI London Medical Aesthetics,"10-12 Gaskin Street, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5359,-0.1026
GV Art,"49 Chiltern Street, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.52,-0.155
Gallery,"411 Hendon Way, London, United Kingdom",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.578,-0.2
Gallery Fore,"105-107 Fore Street, Silver Street, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.652,-0.083
Gallery One and a Half,"1 Ardleigh Road, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.5447,-0.0845
Gallery One and a Half,"1 Ardleigh Road, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.544,-0.0849
Gallery Primo Alonso,"395-397 Hackney Road, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.652,-0.083
Gallery Vela,"38 Langham Street, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.5185,-0.143
Gallions Hill,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.508,0.072
Ganleys Irish Bar,43-47 London Rd.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.536668250000005,-0.2044548499999913
Garden Museum,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,
Garratt Green,"Aboyne Road, London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.48,-0.14
Geffrye Museum,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,
Geffrye Museum Gardens,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,51.652,-0.083
George & Dragon,2 Blackheath Hill,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.472899,-0.0151598
George And Dragon,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.5074456,-0.1277653
Geraldine Mary Harmsworth Park,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.47,-0.13
Gertie Brownes,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5074456,-0.1277653
Getty Images Gallery,"1119, 2, Westfield Stratford City, Stratford, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.544,-0.008
Gibson Square Gardens,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.5381,-0.103
Gibson Square Gardens,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.5395,-0.1031
Gladstone Park,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
Gold's Gym,"54-62 Uxbridge Road, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.511,-0.373
Golden Lion,2 High St.,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.3774053,-0.0215857971027553
Golden Square,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,
Golders Hill Park,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,
Golders Hill Park Deer Enclosure,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.57,-0.17
Goodman's Field (Wetherspoon),87-91 Mansell St.,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.511524,-0.0727234
Goodmayes Park,"Aberdour Road, London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,51.652,-0.083
Gordon Square Garden,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
Grand Kobkun,"42 Queensway, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.51,-0.19
Grand Union Kennington,111 Kennington Rd.,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.4953279,-0.1106915
Green Man,Wildcroft Rd.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.45320684974918,-0.2218272181266583
Green Man Hotel,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.5074456,-0.1277653
Green Park,United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.50002095,-0.1924420356621229
Greenland Dock,Worgan St.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.48919419253125,-0.1194535274795657
Greenwich Heritage Centre,"Artillery Square, Royal Arsenal, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,51.493925,0.069278
Greenwich Park,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.4769,-0.0005
Greenwich Park Office,"Charlton Way, London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.476,0.0
Greenwich Peninsula Ecology Park,"Thames Park, John Harrison Way, London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.488,-0.02
Greenwich Picturehouse,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
Greenwich Theatre,Croom's Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.47784914904006,-0.0072323256968745
Grosvenor Gardens,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Grosvenor Square Garden,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,
Grosvenor Victoria Casino,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Grove Gardens,United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.50002095,-0.1924420356621229
Grovelands Park,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.6333,-0.1031
Guerilla Galleries (London),"35 Kingsland Road, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.652,-0.083
Gunners Pub,204 Blackstock Rd,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.5589646,-0.0988730579594631
Gunnersbury Park,"Pope's Lane, London, United Kingdom",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,51.49,-0.24
Gunnersbury Park Museum,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,
Guy Earl Of Warwickâ€Ž,Park View Road,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.4603615,0.1165324406263781
Gym Box,"Westfield Shopping Centre, Ariel Way, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.507,-0.221
Gym Box,"Westfield Shopping Centre, Ariel Way, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.507,-0.222
Gym Clinic,"129 Power Road, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.4915,-0.273
Gym Clinic,"129 Power Road, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.493,-0.274
Gymbox Bank,"71 Lombard Street, London, United Kingdom",0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.512,-0.087
Hackney City Farm,1 Goldsmiths Row,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,51.5317525,-0.0665747
Hackney Downs,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
Hackney Empire,291 Mare St.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5456229,-0.0557024661588685
Hackney Marsh,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
Hackney Museum,"1 Reading Lane, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.546,-0.062
Hackney Picturehouse,"270 Mare Street, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.652,-0.083
Hagen & Hyde,157 Balham High Rd,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.4438593,-0.1521442737173139
Haggerston Park,"Audrey Street, London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.53,-0.075
Hainault Forest Country Park,United Kingdom,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.50002095,-0.1924420356621229
Hale End Sportsground,"London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.609,0.0
Haling Grove,United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.50002095,-0.1924420356621229
Ham Common,"Richmond, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.46,-0.3
Ham House and Garden,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Hammersmith Park,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.5,-0.22
Hampstead Heath,"South Hill Park, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.555,-0.165
Hampstead Heath Extension,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.565,-0.153
Hampstead Theatre,Eton Avenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.557436059184326,-0.3116336627368326
Hampton Common,"Hampton, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.4,-0.35
Hampton Court Maze,"A308, East Molesey, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.4,-0.35
Hampton Court Park (Home Park),United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.50002095,-0.1924420356621229
Hampton Pool,"High Street, Hampton, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.41,-0.366
Hampton Village Green,United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.50002095,-0.1924420356621229
Hampton Wick Royal Cricket Club,"Bushy Park, Hampton Wick, United Kingdom",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.411,-0.327
Hand & Flower,1 Hammersmith Rd,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.4958494,-0.208051784701462
Hanger Hill Park,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
Hanworth Park,United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.50002095,-0.1924420356621229
Harbour Club,"Watermeadow Lane, London, Chelsea, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.479,-0.187
Hare and Hounds,216 Upper Richmond Road West,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.4652284,-0.2647238396590911
Harmondsworth Moor,United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.50002095,-0.1924420356621229
Harringay,Harringay,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,51.582382,-0.0996181
Harrow Arts Centre,United Kingdom,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.50002095,-0.1924420356621229
Harrow Lodge Park,Harrow Lodge Park,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.55757845,0.2044744271772886
Harrow Museum and Heritage Centre,"Harrow, United Kingdom",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,51.58,-0.33
Harrow Recreation Ground,"Harrow, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.581,-0.332
Hathaway Crescent Park,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.652,-0.083
Haven Arms,33 Haven Ln.,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.5168303,-0.3000951
Haven Green,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
Havering Museum Ltd,"19-21 High Street, Romford, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.57,0.18
Haydons Road Recreation Ground,"Haydon's Road, London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.45,-0.18
Hayes End Recreation Ground,"Kingsway, Hayes, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,51.517,-0.441
Haynes Park,United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.50002095,-0.1924420356621229
Hazelwood Sports Club,"Ridge Ave, London, Winchmore Hill, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.65,-0.13
Health Aroma,"Thistle City Barbican Hotel, Central Street, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5265,-0.0976
Heart and Soul Fitness,"336 Ladbroke Grove, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.5215,-0.217
Heart and Soul Fitness,"336 Ladbroke Grove, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.521,-0.217
Heavers Meadow,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.41,-0.05
Henry Addington,22-28 Mackenzie Walk,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5043058,-0.0225667
Her Majesty's Theatre,Haymarket,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.50992228109056,-0.1330992709706099
High Road House,162-166 Chiswick High Rd,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.4929091,-0.2547498
Highbury Corner Garden,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
Highbury Fields,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
Highbury Island,"London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.548,-0.103
Higher Drive Recreation Ground,United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.50002095,-0.1924420356621229
Highgate Cemetery,Swain's Ln,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,51.56471164032112,-0.146428495737222
Highlands Gardens,"Leicester Road, Barnet, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.68,-0.2
